2024-08-19 10:36:36,822 - RotatingLog - INFO - Kafka producer connected to topic modul_colectare_out
2024-08-19 10:36:41,527 - RotatingLog - INFO - Shutting down gracefully...
2024-08-19 10:36:41,533 - RotatingLog - INFO - Kafka consumer closed.
2024-08-19 10:36:41,533 - RotatingLog - INFO - Kafka producer closed.
2024-08-19 10:39:36,114 - RotatingLog - INFO - Connected to Elasticsearch at https://10.30.11.14:9200
2024-08-19 10:39:36,114 - RotatingLog - INFO - Starting Kafka consumer...
2024-08-19 10:39:36,218 - RotatingLog - INFO - Kafka consumer connected to topic test_modul_colectare
2024-08-19 10:39:36,321 - RotatingLog - INFO - Kafka producer connected to topic modul_colectare_out
2024-08-19 10:42:27,022 - RotatingLog - DEBUG - Structured message ready to be sent to Kafka: {'id': 'HQ2WaZEBlkXtCSytWouJ', 'timestamp': '2024-08-19T07:42:26.974508', 'type': 'article', 'content': {'filters': {'isAlert': 'boolean', 'timestampStop': 'long', 'createdDate': 'date', 'streamId': {'filters': ['has', 'has-not'], 'type': 'text'}, 'timestampStart': {'filters': ['greater-than', 'less-than'], 'type': 'test'}, 'channel': 'text', '_class': 'text', 'id': 'text', 'text': 'text', 'url': 'text'}}}
2024-08-19 10:42:27,022 - RotatingLog - DEBUG - Structured message sent to Kafka topic modul_colectare_out
2024-08-19 10:42:30,588 - RotatingLog - INFO - Shutting down gracefully...
2024-08-19 10:42:30,594 - RotatingLog - INFO - Kafka consumer closed.
2024-08-19 10:42:30,595 - RotatingLog - INFO - Kafka producer closed.
2024-08-19 10:50:48,735 - RotatingLog - INFO - Connected to Elasticsearch at https://10.30.11.14:9200
2024-08-19 10:50:48,735 - RotatingLog - INFO - Starting Kafka consumer...
2024-08-19 10:50:48,741 - RotatingLog - INFO - Shutting down gracefully...
2024-08-19 10:50:49,685 - RotatingLog - INFO - Connected to Elasticsearch at https://10.30.11.14:9200
2024-08-19 10:50:49,685 - RotatingLog - INFO - Starting Kafka consumer...
2024-08-19 10:50:49,789 - RotatingLog - INFO - Kafka consumer connected to topic test_modul_colectare
2024-08-19 10:50:49,893 - RotatingLog - INFO - Kafka producer connected to topic modul_colectare_out
2024-08-19 10:50:52,604 - RotatingLog - INFO - Shutting down gracefully...
2024-08-19 10:52:22,584 - RotatingLog - INFO - Connected to Elasticsearch at https://10.30.11.14:9200
2024-08-19 10:52:22,584 - RotatingLog - INFO - Starting Kafka consumer...
2024-08-19 10:52:22,688 - RotatingLog - INFO - Kafka consumer connected to topic test_modul_colectare
2024-08-19 10:52:22,792 - RotatingLog - INFO - Kafka producer connected to topic modul_colectare_out
2024-08-19 10:52:26,009 - RotatingLog - DEBUG - new message arrived
2024-08-19 10:52:26,054 - RotatingLog - DEBUG - Structured message ready to be sent to Kafka: {'id': '3A2faZEBlkXtCSytfp-F', 'timestamp': '2024-08-19T07:52:26.009525', 'type': 'article', 'content': {'filters': {'isAlert': 'boolean', 'timestampStop': 'long', 'createdDate': 'date', 'streamId': {'filters': ['has', 'has-not'], 'type': 'text'}, 'timestampStart': {'filters': ['greater-than', 'less-than'], 'type': 'test'}, 'channel': 'text', '_class': 'text', 'id': 'text', 'text': 'text', 'url': 'text'}}}
2024-08-19 10:52:26,054 - RotatingLog - DEBUG - Structured message sent to Kafka topic modul_colectare_out
2024-08-19 10:52:26,270 - RotatingLog - INFO - Shutting down gracefully...
2024-08-19 10:52:26,279 - RotatingLog - INFO - Kafka consumer closed.
2024-08-19 10:52:26,279 - RotatingLog - INFO - Kafka producer closed.
2024-08-19 10:52:31,015 - RotatingLog - INFO - Connected to Elasticsearch at https://10.30.11.14:9200
2024-08-19 10:52:31,015 - RotatingLog - INFO - Starting Kafka consumer...
2024-08-19 10:52:31,119 - RotatingLog - INFO - Kafka consumer connected to topic test_modul_colectare
2024-08-19 10:52:31,223 - RotatingLog - INFO - Kafka producer connected to topic modul_colectare_out
2024-08-19 10:54:49,413 - RotatingLog - INFO - Shutting down gracefully...
